dataset,dataset_name,architecture,method,modalities,seed,train_size,val_size,test_size,channels,time_steps,num_classes,batch_size,num_params,best_epoch,duration_sec,checkpoint_path,accuracy,val_accuracy,balanced_accuracy,val_balanced_accuracy,macro_f1,val_macro_f1,weighted_f1,val_weighted_f1,delta_macro_f1_vs_raw,delta_macro_f1_vs_raw_larger
StarLightCurves,StarLightCurves,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,42,800,200,8236,1,1024,3,32,354068,16,128.32144700000936,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.9770519669742593,0.98,0.9544969907982699,0.9540229885057471,0.9652640540420104,0.9690781123802932,0.9766067399741823,0.9794461751471097,0.0023379209737786066,0.010462838332101265
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,42,800,200,8236,1,1024,3,32,452881,6,89.48786279199703,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.973530840213696,0.98,0.9560116400855022,0.9623426382047072,0.9607670304165087,0.9699011680143755,0.9733071329712143,0.9797371967654988,-0.0021591026517231438,0.005965814706599515
StarLightCurves,StarLightCurves,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,42,800,200,8236,1,1024,3,32,420113,14,122.39577937500144,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_gaf__raw_stats_gaf__seed_42.pt,0.9762020398251579,0.98,0.9538571825126111,0.9540229885057471,0.9643352590147508,0.9690781123802932,0.9757715734456449,0.9794461751471097,0.0014091259465189854,0.009534043304841644
StarLightCurves,StarLightCurves,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,42,800,200,8236,1,1024,3,32,370705,2,11.761085249992902,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats_stft__raw_stats_stft__seed_42.pt,0.9664885866925692,0.975,0.9528613432333431,0.9508483853311439,0.9515551662505729,0.9618722435623844,0.9665796542160359,0.9744942381562101,-0.011370966817658923,-0.0032460494593362643
StarLightCurves,StarLightCurves,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,42,800,200,8236,1,1024,3,32,354068,16,19.958644375001313,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_stft__raw_stats_stft__seed_42.pt,0.9741379310344828,0.98,0.9489785864067081,0.9540229885057471,0.9611336913375191,0.9690781123802932,0.973556287363719,0.9794461751471097,-0.0017924417307126905,0.006332475627609968
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,42,800,200,8236,1,1024,3,32,452881,12,17.745659959007753,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_42.pt,0.9729237493929092,0.98,0.9521026326267523,0.9540229885057471,0.9598073233120438,0.9690781123802932,0.9725677902314225,0.9794461751471097,-0.0031188097561880568,0.005006107602134602
StarLightCurves,StarLightCurves,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,42,800,200,8236,1,1024,3,32,420113,29,27.84231737499067,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_stft__raw_stats_stft__seed_42.pt,0.9679456046624575,0.98,0.9446888850938645,0.9540229885057471,0.9523384075921634,0.9690781123802932,0.9674928539638696,0.9794461751471097,-0.010587725476068455,-0.002462808117745796
StarLightCurves,StarLightCurves,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,42,800,200,8236,1,1024,3,32,443395,5,87.77406812499976,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.9497328800388538,0.965,0.9425285931741921,0.9528188286808977,0.9330250407950933,0.9492877030789608,0.9506196997602832,0.9652128781120751,-0.02990109227313853,-0.02177617491481587
StarLightCurves,StarLightCurves,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,42,800,200,8236,1,1024,3,32,426758,39,218.25578758299525,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.9760806216610005,0.975,0.9565572295865058,0.9508483853311439,0.9644752285714624,0.9618722435623844,0.9757614029573357,0.9744942381562101,0.0015490955032305687,0.009674012861553227
StarLightCurves,StarLightCurves,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,42,800,200,8236,1,1024,3,32,525571,32,192.66906291600026,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.973530840213696,0.975,0.9539240394705354,0.9508483853311439,0.9624181375648497,0.9618722435623844,0.9731720174451403,0.9744942381562101,-0.0005079955033820971,0.0076169218549405615
StarLightCurves,StarLightCurves,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,42,800,200,8236,1,1024,3,32,492803,23,157.38785020800424,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_gaf_stft__raw_gaf_stft__seed_42.pt,0.9678241864983002,0.97,0.9531769333074821,0.9476737821565407,0.9554679876471065,0.9548517520215634,0.9678106870785281,0.9696057951482479,-0.007458145421125328,0.0006667719371973302
StarLightCurves,StarLightCurves,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,496753,8,99.65603979201114,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9760806216610005,0.98,0.955278692601687,0.9540229885057471,0.9643326526966467,0.9690781123802932,0.97571141965431,0.9794461751471097,0.0014065196284148707,0.00953143698673753
StarLightCurves,StarLightCurves,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,480245,22,153.18856704200152,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9736522583778533,0.975,0.9514266810918258,0.9508483853311439,0.9612699184593899,0.9618722435623844,0.9732563136114853,0.9744942381562101,-0.0016562146088419105,0.006468702749480748
StarLightCurves,StarLightCurves,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,546161,16,130.14005737499974,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9785089849441476,0.98,0.9580340542173452,0.9540229885057471,0.9677868771476167,0.9690781123802932,0.978146084736618,0.9794461751471097,0.00486074407938486,0.012985661437707519
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,578929,9,103.94941924999875,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.973530840213696,0.98,0.9450695789479581,0.9540229885057471,0.9596360277023059,0.9690781123802932,0.9728247107346527,0.9794461751471097,-0.0032901053659258883,0.00483481199239677
StarLightCurves,StarLightCurves,ordinary_bottleneck__raw+stats+gaf+stft,ordinary_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,680177,13,119.0402837920119,results/fusion_over_raw/checkpoints/StarLightCurves/ordinary_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9757163671685284,0.98,0.9499541954827738,0.9540229885057471,0.9630864586264426,0.9690781123802932,0.9751421244115771,0.9794461751471097,0.0001603255582107721,0.00828524291653343
StarLightCurves,StarLightCurves,raw_residual_bottleneck__raw+stats+gaf+stft,raw_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,762865,20,146.74429179199797,results/fusion_over_raw/checkpoints/StarLightCurves/raw_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9780233122875183,0.975,0.9585851450298041,0.9508483853311439,0.9675560710452379,0.9618722435623844,0.9777140289067584,0.9744942381562101,0.00462993797700606,0.012754855335328719
StarLightCurves,StarLightCurves,context_only_residual_bottleneck__raw+stats+gaf+stft,context_only_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,762737,9,103.2572605000023,results/fusion_over_raw/checkpoints/StarLightCurves/context_only_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9770519669742593,0.975,0.9573312502296774,0.9508483853311439,0.9657578445140077,0.9618722435623844,0.9767231950628079,0.9744942381562101,0.002831711445775875,0.010956628804098534
StarLightCurves,StarLightCurves,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,42,800,200,8236,1,1024,3,32,829041,7,95.5048496669915,results/fusion_over_raw/checkpoints/StarLightCurves/raw_conditioned_context_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_42.pt,0.9770519669742593,0.975,0.9564788922397982,0.9508483853311439,0.9656659081586985,0.9618722435623844,0.976690864207676,0.9744942381562101,0.002739775090466634,0.010864692448789293
StarLightCurves,StarLightCurves,raw_only,raw_only,raw,3407,800,200,8236,1,1024,3,32,157763,53,39.784251916993526,results/fusion_over_raw/checkpoints/StarLightCurves/raw_only__raw__seed_3407.pt,0.9624817872753764,0.965,0.9380410090214976,0.935823754789272,0.9464341521076861,0.9403403037774328,0.9620418858085402,0.9647027668706053,0.0,
StarLightCurves,StarLightCurves,raw_larger,raw_larger,raw_larger,3407,800,200,8236,1,1024,3,32,420739,25,50.846859124998446,results/fusion_over_raw/checkpoints/StarLightCurves/raw_larger__raw_larger__seed_3407.pt,0.9413550267119961,0.96,0.9375381862081591,0.9439655172413793,0.9212816111529757,0.9350724637681159,0.9426674158552792,0.9606260869565217,-0.025152540954710423,0.0
StarLightCurves,StarLightCurves,stats_only,stats_only,stats,3407,800,200,8236,1,1024,3,32,54129,8,2.315733875002479,results/fusion_over_raw/checkpoints/StarLightCurves/stats_only__stats__seed_3407.pt,0.977294803302574,0.98,0.9550530017773502,0.9664750957854406,0.9658351641504979,0.9664750957854406,0.9768689659390812,0.98,0.01940101204281175,0.04455355299752217
StarLightCurves,StarLightCurves,gaf_only,gaf_only,gaf,3407,800,200,8236,1,1024,3,32,126819,27,149.4078551249986,results/fusion_over_raw/checkpoints/StarLightCurves/gaf_only__gaf__seed_3407.pt,0.9738950947061681,0.975,0.954837753106883,0.960919540229885,0.9619800989816681,0.9622680259514391,0.9736210262633258,0.9750326396653083,0.01554594687398203,0.04069848782869245
StarLightCurves,StarLightCurves,stft_only,stft_only,stft,3407,800,200,8236,1,1024,3,32,126819,27,6.4014095419988735,results/fusion_over_raw/checkpoints/StarLightCurves/stft_only__stft__seed_3407.pt,0.9754735308402137,0.985,0.9524784269900168,0.9666666666666667,0.964022065744467,0.9784508067796961,0.9750384962966036,0.9848573449731418,0.017587913636780916,0.04274045459149134
StarLightCurves,StarLightCurves,minirocket_ridge,minirocket_ridge,raw,3407,800,200,8236,1,1024,3,32,29991,,10.22981770800834,,0.980330257406508,0.98,0.9610036055927642,0.9444444444444445,0.9705561667537262,0.9640472521828455,0.9800089908467244,0.9792604006163327,0.024122014646040135,0.04927455560075056
StarLightCurves,StarLightCurves,concat__raw+stats,concat__raw+stats,raw+stats,3407,800,200,8236,1,1024,3,32,244657,19,17.7610405000014,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats__raw_stats__seed_3407.pt,0.976930548810102,0.985,0.9591148433493926,0.9803639846743296,0.9655682483764969,0.9752628324056896,0.9766669116586708,0.9851205936920222,0.019134096268810796,0.04428663722352122
StarLightCurves,StarLightCurves,gated__raw+stats,gated__raw+stats,raw+stats,3407,800,200,8236,1,1024,3,32,227891,10,13.427536082992447,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats__raw_stats__seed_3407.pt,0.9747450218552696,0.985,0.9602608287080313,0.9803639846743296,0.9631865973855341,0.9752628324056896,0.9746142185287341,0.9851205936920222,0.016752445277848027,0.04190498623255845
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats,raw_centered_residual__raw+stats,raw+stats,3407,800,200,8236,1,1024,3,32,326833,12,14.457977875004872,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats__raw_stats__seed_3407.pt,0.9748664400194269,0.99,0.9614604885528931,0.9832375478927204,0.9633588985537016,0.9832375478927204,0.9748007136237554,0.99,0.016924746446015493,0.042077287400725916
StarLightCurves,StarLightCurves,film__raw+stats,film__raw+stats,raw+stats,3407,800,200,8236,1,1024,3,32,294065,11,13.940887874996406,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats__raw_stats__seed_3407.pt,0.9742593491986401,0.985,0.9574873851298431,0.9803639846743296,0.9619825360424965,0.9752628324056896,0.974070995702253,0.9851205936920222,0.015548383934810395,0.04070092488952082
StarLightCurves,StarLightCurves,concat__raw+gaf,concat__raw+gaf,raw+gaf,3407,800,200,8236,1,1024,3,32,317347,33,190.09760675000143,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_gaf__raw_gaf__seed_3407.pt,0.9726809130645945,0.975,0.9506110572395157,0.960919540229885,0.9609067247535358,0.9622680259514391,0.972316712100973,0.9750326396653083,0.014472572645849668,0.03962511360056009
StarLightCurves,StarLightCurves,gated__raw+gaf,gated__raw+gaf,raw+gaf,3407,800,200,8236,1,1024,3,32,300581,13,113.98052058300527,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_gaf__raw_gaf__seed_3407.pt,0.9707382224380767,0.98,0.9500626763256288,0.9664750957854406,0.9578343505039358,0.9664750957854406,0.9703172868963621,0.98,0.011400198396249728,0.03655273935096015
StarLightCurves,StarLightCurves,raw_centered_residual__raw+gaf,raw_centered_residual__raw+gaf,raw+gaf,3407,800,200,8236,1,1024,3,32,399523,35,197.17161350000242,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_gaf__raw_gaf__seed_3407.pt,0.9730451675570665,0.985,0.9488187033730563,0.9693486590038315,0.9617989928332858,0.9744315587617569,0.972576587692462,0.9848726143731166,0.015364840725599738,0.04051738168031016
StarLightCurves,StarLightCurves,film__raw+gaf,film__raw+gaf,raw+gaf,3407,800,200,8236,1,1024,3,32,366755,19,136.7688104580011,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_gaf__raw_gaf__seed_3407.pt,0.9646673142302088,0.975,0.9414564918291864,0.9636015325670497,0.9504248449086549,0.958771387342816,0.9643141933150599,0.9752009894867038,0.003990692800968754,0.029143233755679177
StarLightCurves,StarLightCurves,concat__raw+stft,concat__raw+stft,raw+stft,3407,800,200,8236,1,1024,3,32,317347,27,26.280445833006524,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stft__raw_stft__seed_3407.pt,0.9736522583778533,0.99,0.9539629534568942,0.9722222222222222,0.9636454361127068,0.9826582435278087,0.9732974860484198,0.9898253437383872,0.0172112840050207,0.04236382495973112
StarLightCurves,StarLightCurves,gated__raw+stft,gated__raw+stft,raw+stft,3407,800,200,8236,1,1024,3,32,300581,30,27.67243566599791,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stft__raw_stft__seed_3407.pt,0.9758377853326857,0.99,0.9539344195970275,0.9722222222222222,0.9647216286994161,0.9826582435278087,0.9753809671081418,0.9898253437383872,0.018287476591730023,0.043440017546440446
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stft,raw_centered_residual__raw+stft,raw+stft,3407,800,200,8236,1,1024,3,32,399523,21,22.624478666999494,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stft__raw_stft__seed_3407.pt,0.9726809130645945,0.99,0.9463388664878352,0.9722222222222222,0.9612676798357424,0.9826582435278087,0.9721294338661639,0.9898253437383872,0.01483352772805624,0.03998606868276666
StarLightCurves,StarLightCurves,film__raw+stft,film__raw+stft,raw+stft,3407,800,200,8236,1,1024,3,32,366755,30,27.83102579199476,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stft__raw_stft__seed_3407.pt,0.9724380767362798,0.99,0.9487886012284935,0.9722222222222222,0.9614666882311033,0.9826582435278087,0.972032508685098,0.9898253437383872,0.01503253612341715,0.04018507707812757
StarLightCurves,StarLightCurves,concat__raw+stats+gaf,concat__raw+stats+gaf,raw+stats+gaf,3407,800,200,8236,1,1024,3,32,370705,12,111.21540054200159,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.9776590577950461,0.99,0.9581825079572655,0.9832375478927204,0.9665913634342642,0.9832375478927204,0.9773356779372689,0.99,0.020157211326578106,0.04530975228128853
StarLightCurves,StarLightCurves,gated__raw+stats+gaf,gated__raw+stats+gaf,raw+stats+gaf,3407,800,200,8236,1,1024,3,32,354068,8,96.2606251249963,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.9753521126760564,0.99,0.9535794572575919,0.9832375478927204,0.9629639734822565,0.9832375478927204,0.9749475431394703,0.99,0.016529821374570375,0.0416823623292808
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+gaf,raw_centered_residual__raw+stats+gaf,raw+stats+gaf,3407,800,200,8236,1,1024,3,32,452881,12,111.62012804199185,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.9709810587663914,0.985,0.9498633188365764,0.9583333333333334,0.9580408651368165,0.9735224586288416,0.9706538369835181,0.9845957446808511,0.011606713029130411,0.036759253983840834
StarLightCurves,StarLightCurves,film__raw+stats+gaf,film__raw+stats+gaf,raw+stats+gaf,3407,800,200,8236,1,1024,3,32,420113,15,122.00571166700684,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_gaf__raw_stats_gaf__seed_3407.pt,0.976930548810102,0.985,0.954565467135942,0.9693486590038315,0.9653735707129029,0.9744315587617569,0.9764889086855433,0.9848726143731166,0.01893941860521675,0.044091959559927174
StarLightCurves,StarLightCurves,concat__raw+stats+stft,concat__raw+stats+stft,raw+stats+stft,3407,800,200,8236,1,1024,3,32,370705,7,14.71622670799843,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.9758377853326857,0.99,0.9547122808203219,0.9722222222222222,0.9639057823156589,0.9826582435278087,0.9754544204292067,0.9898253437383872,0.01747163020797282,0.042624171162683244
StarLightCurves,StarLightCurves,gated__raw+stats+stft,gated__raw+stats+stft,raw+stats+stft,3407,800,200,8236,1,1024,3,32,354068,15,19.764347250005812,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.9740165128703254,0.985,0.9555679395970743,0.9803639846743296,0.9615470143478686,0.9752628324056896,0.973764901607553,0.9851205936920222,0.01511286224018249,0.04026540319489291
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+stft,raw_centered_residual__raw+stats+stft,raw+stats+stft,3407,800,200,8236,1,1024,3,32,452881,10,16.637899207999,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.9768091306459447,0.98,0.9581819681640161,0.9774904214559387,0.9662740197069185,0.967536231884058,0.9764894208620781,0.9803130434782608,0.019839867599232397,0.04499240855394282
StarLightCurves,StarLightCurves,film__raw+stats+stft,film__raw+stats+stft,raw+stats+stft,3407,800,200,8236,1,1024,3,32,420113,3,12.317656750004971,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_stft__raw_stats_stft__seed_3407.pt,0.9598105876639145,0.98,0.9379987845047983,0.9664750957854406,0.9409690555421265,0.9664750957854406,0.9595997560941917,0.98,-0.005465096565559602,0.01968744438915082
StarLightCurves,StarLightCurves,concat__raw+gaf+stft,concat__raw+gaf+stft,raw+gaf+stft,3407,800,200,8236,1,1024,3,32,443395,16,130.32270395799424,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.9638173870811073,0.975,0.9501285254678984,0.9636015325670497,0.9504294100370738,0.958771387342816,0.9639137362358278,0.9752009894867038,0.003995257929387708,0.02914779888409813
StarLightCurves,StarLightCurves,gated__raw+gaf+stft,gated__raw+gaf+stft,raw+gaf+stft,3407,800,200,8236,1,1024,3,32,426758,16,130.4381526250072,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.967459932005828,0.975,0.9498222456772201,0.9636015325670497,0.9543767120273875,0.958771387342816,0.967222414336793,0.9752009894867038,0.007942559919701386,0.03309510087441181
StarLightCurves,StarLightCurves,raw_centered_residual__raw+gaf+stft,raw_centered_residual__raw+gaf+stft,raw+gaf+stft,3407,800,200,8236,1,1024,3,32,525571,40,221.30825866600208,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.9738950947061681,0.99,0.9485420577045357,0.9722222222222222,0.9625289186244338,0.9826582435278087,0.9733948675962444,0.9898253437383872,0.016094766516747683,0.041247307471458106
StarLightCurves,StarLightCurves,film__raw+gaf+stft,film__raw+gaf+stft,raw+gaf+stft,3407,800,200,8236,1,1024,3,32,492803,9,102.03661045900662,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_gaf_stft__raw_gaf_stft__seed_3407.pt,0.9672170956775133,0.975,0.9453474173254065,0.9636015325670497,0.9542751243301851,0.958771387342816,0.9668776815731874,0.9752009894867038,0.00784097222249902,0.032993513177209444
StarLightCurves,StarLightCurves,concat__raw+stats+gaf+stft,concat__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,496753,9,102.1075474590034,results/fusion_over_raw/checkpoints/StarLightCurves/concat__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9742593491986401,0.985,0.9582115511911219,0.9803639846743296,0.9621236253049559,0.9752628324056896,0.9740754119041619,0.9851205936920222,0.015689473197269765,0.04084201415198019
StarLightCurves,StarLightCurves,gated__raw+stats+gaf+stft,gated__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,480245,3,79.00189604100888,results/fusion_over_raw/checkpoints/StarLightCurves/gated__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9723166585721223,0.985,0.9544581181634957,0.9693486590038315,0.9592087740198357,0.9744315587617569,0.9720941467593232,0.9848726143731166,0.01277462191214962,0.03792716286686004
StarLightCurves,StarLightCurves,film__raw+stats+gaf+stft,film__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,546161,21,148.7220353330049,results/fusion_over_raw/checkpoints/StarLightCurves/film__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9777804759592035,0.99,0.9601704298277062,0.9832375478927204,0.9669229451469703,0.9832375478927204,0.9775232513471507,0.99,0.020488793039284192,0.045641333993994615
StarLightCurves,StarLightCurves,raw_centered_residual__raw+stats+gaf+stft,raw_centered_residual__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,578929,8,98.13938616699306,results/fusion_over_raw/checkpoints/StarLightCurves/raw_centered_residual__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9753521126760564,0.99,0.9584805156993971,0.9832375478927204,0.9639719269599661,0.9832375478927204,0.9751135844085632,0.99,0.01753777485228003,0.04269031580699045
StarLightCurves,StarLightCurves,ordinary_bottleneck__raw+stats+gaf+stft,ordinary_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,680177,3,79.41303329099901,results/fusion_over_raw/checkpoints/StarLightCurves/ordinary_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9645458960660515,0.985,0.9347027219466405,0.9583333333333334,0.9462918116837926,0.9735224586288416,0.963738951798125,0.9845957446808511,-0.00014234042389349444,0.02501020053081693
StarLightCurves,StarLightCurves,raw_residual_bottleneck__raw+stats+gaf+stft,raw_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,762865,13,117.97629504199722,results/fusion_over_raw/checkpoints/StarLightCurves/raw_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9763234579893152,0.99,0.9489517436974338,0.9722222222222222,0.9640090966162213,0.9826582435278087,0.9756917456428361,0.9898253437383872,0.01757494450853514,0.04272748546324556
StarLightCurves,StarLightCurves,context_only_residual_bottleneck__raw+stats+gaf+stft,context_only_residual_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,762737,6,91.26939729200967,results/fusion_over_raw/checkpoints/StarLightCurves/context_only_residual_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9757163671685284,0.99,0.9589784511430898,0.9832375478927204,0.9641890877652105,0.9832375478927204,0.9755051902881824,0.99,0.017754935657524396,0.04290747661223482
StarLightCurves,StarLightCurves,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw_conditioned_context_bottleneck__raw+stats+gaf+stft,raw+stats+gaf+stft,3407,800,200,8236,1,1024,3,32,829041,6,91.16110675000527,results/fusion_over_raw/checkpoints/StarLightCurves/raw_conditioned_context_bottleneck__raw_stats_gaf_stft__raw_stats_gaf_stft__seed_3407.pt,0.9725594949004371,0.99,0.9458616815536597,0.9722222222222222,0.9583332418237194,0.9826582435278087,0.9719276545874787,0.9898253437383872,0.011899089716033262,0.037051630670743685
StarLightCurves,StarLightCurves,raw_only,raw_only,raw,2025,800,200,8236,1,1024,3,32,157763,19,22.305355582997436,results/fusion_over_raw/checkpoints/StarLightCurves/raw_only__raw__seed_2025.pt,0.9441476444876153,0.94,0.8900865836719841,0.9057474841788568,0.9133578913914381,0.9153354919949631,0.9410774251372453,0.9389952779276848,0.0,
StarLightCurves,StarLightCurves,raw_larger,raw_larger,raw_larger,2025,800,200,8236,1,1024,3,32,420739,21,45.69721666700207,results/fusion_over_raw/checkpoints/StarLightCurves/raw_larger__raw_larger__seed_2025.pt,0.9663671685284119,0.955,0.9422337414883871,0.9332399626517275,0.9518669945574967,0.9372497020058926,0.9658529706041382,0.954763953580169,0.0385091031660586,0.0
StarLightCurves,StarLightCurves,stats_only,stats_only,stats,2025,800,200,8236,1,1024,3,32,54129,5,2.1409273340104846,results/fusion_over_raw/checkpoints/StarLightCurves/stats_only__stats__seed_2025.pt,0.9624817872753764,0.975,0.9406708886071277,0.9478161635024381,0.9448953768377581,0.9604046321156402,0.9622002270642188,0.974420307542104,0.03153748544632007,-0.006971617719738532
StarLightCurves,StarLightCurves,gaf_only,gaf_only,gaf,2025,800,200,8236,1,1024,3,32,126819,38,183.17142083399813,results/fusion_over_raw/checkpoints/StarLightCurves/gaf_only__gaf__seed_2025.pt,0.9745021855269548,0.975,0.9564027760934652,0.9573607220666044,0.9628039557544255,0.9615799584221468,0.9742511601195046,0.9748164521986262,0.049446064362987374,0.010936961196928774
